species,individualCount,decimalLongitude,decimalLatitude,eventDate,district
Chordeiles minor,4,-100.960424,42.658969,2019-06-11,McKelvie
Chordeiles minor,1,-101.0644984,42.6849371,2019-06-04,McKelvie
Chordeiles minor,1,-103.014208,42.715445,2019-06-27,Pine Ridge / Oglala
Chordeiles minor,1,-103.4515117,42.9143256,2019-06-11,Pine Ridge / Oglala
Chordeiles minor,2,-103.502065,42.951232,2019-06-16,Pine Ridge / Oglala
Chordeiles minor,1,-103.218604,42.597385,2019-06-13,Pine Ridge / Oglala
Chordeiles minor,3,-103.0162239,42.7071641,2019-06-29,Pine Ridge / Oglala
Chordeiles minor,1,-103.874857,42.963799,2019-06-19,Pine Ridge / Oglala
Chordeiles minor,1,-100.2983522,41.8992266,2019-06-02,Bessey
Chordeiles minor,1,-100.3807068,41.8572879,2019-07-12,Bessey
Chordeiles minor,1,-103.2019615,42.6392627,2019-08-25,Pine Ridge / Oglala
Chordeiles minor,92,-103.00428,42.696161,2019-08-31,Pine Ridge / Oglala
Chordeiles minor,33,-103.0162239,42.7071641,2019-08-31,Pine Ridge / Oglala
Chordeiles minor,1,-103.5618,42.9772,2019-08-14,Pine Ridge / Oglala
Chordeiles minor,1,-100.977701,42.663656,2020-05-30,McKelvie
Chordeiles minor,2,-101.020262,42.666866,2020-05-31,McKelvie
Chordeiles minor,1,-102.998027,42.677801,2020-05-31,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2020-05-30,Pine Ridge / Oglala
Chordeiles minor,1,-103.5848093,42.85706,2020-05-23,Pine Ridge / Oglala
Chordeiles minor,1,-103.5716912,42.6984793,2020-05-30,Pine Ridge / Oglala
Chordeiles minor,1,-103.5716912,42.6984793,2020-05-22,Pine Ridge / Oglala
Chordeiles minor,1,-103.582373,42.713242,2020-05-21,Pine Ridge / Oglala
Chordeiles minor,2,-103.5716912,42.6984793,2020-05-30,Pine Ridge / Oglala
Chordeiles minor,1,-103.58419,42.858206,2020-05-22,Pine Ridge / Oglala
Chordeiles minor,1,-100.3807068,41.8572879,2020-05-20,Bessey
Chordeiles minor,1,-100.511384,41.9710414,2020-05-19,Bessey
Chordeiles minor,1,-101.0644984,42.6849371,2020-06-01,McKelvie
Chordeiles minor,3,-102.998027,42.677801,2020-06-22,Pine Ridge / Oglala
Chordeiles minor,1,-102.9532302,42.714068,2020-06-22,Pine Ridge / Oglala
Chordeiles minor,1,-102.9532249,42.726735,2020-06-23,Pine Ridge / Oglala
Chordeiles minor,3,-103.445462,42.906414,2020-06-29,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2020-06-17,Pine Ridge / Oglala
Chordeiles minor,3,-103.4636352,42.7942664,2020-06-20,Pine Ridge / Oglala
Chordeiles minor,4,-102.95845,42.710758,2020-06-21,Pine Ridge / Oglala
Chordeiles minor,2,-103.0162239,42.7071641,2020-06-21,Pine Ridge / Oglala
Chordeiles minor,1,-103.8926224,42.8975574,2020-06-04,Pine Ridge / Oglala
Chordeiles minor,1,-103.7296106,42.897298,2020-06-10,Pine Ridge / Oglala
Chordeiles minor,5,-103.5848093,42.85706,2020-06-20,Pine Ridge / Oglala
Chordeiles minor,1,-103.126011,42.647507,2020-07-01,Pine Ridge / Oglala
Chordeiles minor,1,-102.913416,42.7710279,2020-07-01,Pine Ridge / Oglala
Chordeiles minor,1,-103.5251651,42.9668748,2020-07-05,Pine Ridge / Oglala
Chordeiles minor,2,-103.6015345,42.8282226,2020-07-25,Pine Ridge / Oglala
Chordeiles minor,5,-103.569598,42.69406,2020-07-25,Pine Ridge / Oglala
Chordeiles minor,2,-103.601841,42.818709,2020-07-06,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2020-08-27,Pine Ridge / Oglala
Chordeiles minor,6,-103.0162239,42.7071641,2020-08-04,Pine Ridge / Oglala
Chordeiles minor,6,-103.5716912,42.6984793,2020-08-16,Pine Ridge / Oglala
Chordeiles minor,4,-100.339362,41.886658,2020-08-24,Bessey
Chordeiles minor,2,-103.2019615,42.6392627,2020-09-02,Pine Ridge / Oglala
Chordeiles minor,1,-102.998027,42.677801,2021-05-25,Pine Ridge / Oglala
Chordeiles minor,1,-100.413749,41.881847,2021-05-19,Bessey
Chordeiles minor,1,-100.9413683,42.6512969,2021-06-06,McKelvie
Chordeiles minor,3,-101.0644984,42.6849371,2021-06-07,McKelvie
Chordeiles minor,1,-101.155456,42.689493,2021-06-02,McKelvie
Chordeiles minor,1,-101.00064,42.665603,2021-06-02,McKelvie
Chordeiles minor,5,-101.121807,42.78554,2021-06-25,McKelvie
Chordeiles minor,1,-103.0162239,42.7071641,2021-06-16,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2021-06-29,Pine Ridge / Oglala
Chordeiles minor,2,-103.034213,42.704932,2021-06-16,Pine Ridge / Oglala
Chordeiles minor,1,-102.998027,42.677801,2021-06-30,Pine Ridge / Oglala
Chordeiles minor,1,-103.0042076,42.7448691,2021-06-04,Pine Ridge / Oglala
Chordeiles minor,2,-103.0162239,42.7071641,2021-06-24,Pine Ridge / Oglala
Chordeiles minor,2,-103.4984207,42.9109261,2021-06-02,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2021-06-09,Pine Ridge / Oglala
Chordeiles minor,1,-103.4804049,42.932158,2021-06-08,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2021-06-17,Pine Ridge / Oglala
Chordeiles minor,2,-103.0162239,42.7071641,2021-06-14,Pine Ridge / Oglala
Chordeiles minor,2,-103.101497,42.640131,2021-06-03,Pine Ridge / Oglala
Chordeiles minor,1,-103.3995438,42.8031154,2021-06-09,Pine Ridge / Oglala
Chordeiles minor,2,-103.0162239,42.7071641,2021-06-18,Pine Ridge / Oglala
Chordeiles minor,4,-103.0162239,42.7071641,2021-06-04,Pine Ridge / Oglala
Chordeiles minor,2,-103.641775,42.992769,2021-06-19,Pine Ridge / Oglala
Chordeiles minor,1,-103.6015345,42.8282226,2021-06-23,Pine Ridge / Oglala
Chordeiles minor,1,-103.5191166,42.9537213,2021-06-02,Pine Ridge / Oglala
Chordeiles minor,1,-103.5191166,42.9537213,2021-06-09,Pine Ridge / Oglala
Chordeiles minor,2,-100.3807068,41.8572879,2021-06-04,Bessey
Chordeiles minor,1,-102.998027,42.677801,2021-07-11,Pine Ridge / Oglala
Chordeiles minor,2,-103.4335441,42.8889738,2021-07-25,Pine Ridge / Oglala
Chordeiles minor,12,-101.1539039,42.6890767,2021-08-26,McKelvie
Chordeiles minor,3,-103.0162239,42.7071641,2021-08-01,Pine Ridge / Oglala
Chordeiles minor,1,-102.9344712,42.7131864,2021-08-17,Pine Ridge / Oglala
Chordeiles minor,1,-103.0374204,42.7157774,2021-08-01,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2021-08-23,Pine Ridge / Oglala
Chordeiles minor,3,-103.5848093,42.85706,2021-08-01,Pine Ridge / Oglala
Chordeiles minor,X,-103.671334,42.9786994,2021-08-19,Pine Ridge / Oglala
Chordeiles minor,3,-100.9498903,42.6978972,2022-05-29,McKelvie
Chordeiles minor,2,-102.94338,42.715043,2022-05-24,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2022-05-26,Pine Ridge / Oglala
Chordeiles minor,2,-101.155456,42.689493,2022-06-07,McKelvie
Chordeiles minor,4,-100.898879,42.644792,2022-06-07,McKelvie
Chordeiles minor,X,-101.0308884,42.651294,2022-06-01,McKelvie
Chordeiles minor,4,-100.960424,42.658969,2022-06-07,McKelvie
Chordeiles minor,1,-101.083149,42.775895,2022-06-15,McKelvie
Chordeiles minor,4,-101.0644984,42.6849371,2022-06-07,McKelvie
Chordeiles minor,1,-103.4981121,42.9205983,2022-06-23,Pine Ridge / Oglala
Chordeiles minor,2,-103.0162239,42.7071641,2022-06-27,Pine Ridge / Oglala
Chordeiles minor,1,-103.4984207,42.9109261,2022-06-23,Pine Ridge / Oglala
Chordeiles minor,3,-103.2019615,42.6392627,2022-06-29,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2022-06-08,Pine Ridge / Oglala
Chordeiles minor,3,-103.2019615,42.6392627,2022-06-28,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2022-06-26,Pine Ridge / Oglala
Chordeiles minor,2,-103.5716912,42.6984793,2022-06-29,Pine Ridge / Oglala
Chordeiles minor,2,-100.511384,41.9710414,2022-06-30,Bessey
Chordeiles minor,3,-100.8958363,42.6436565,2022-07-25,McKelvie
Chordeiles minor,3,-103.440206,42.898875,2022-07-13,Pine Ridge / Oglala
Chordeiles minor,1,-103.5301211,42.8423772,2022-07-24,Pine Ridge / Oglala
Chordeiles minor,1,-103.5900021,42.9404335,2022-07-27,Pine Ridge / Oglala
Chordeiles minor,X,-103.6015345,42.8282226,2022-07-30,Pine Ridge / Oglala
Chordeiles minor,1,-101.1539039,42.6890767,2022-08-12,McKelvie
Chordeiles minor,2,-103.0089626,42.7816056,2022-08-01,Pine Ridge / Oglala
Chordeiles minor,1,-103.0042076,42.7448691,2022-08-01,Pine Ridge / Oglala
Chordeiles minor,1,-103.023827,42.7090038,2022-09-14,Pine Ridge / Oglala
Chordeiles minor,2,-101.035604,42.78312,2023-05-24,McKelvie
Chordeiles minor,2,-101.085522,42.77851,2023-05-23,McKelvie
Chordeiles minor,1,-103.0162239,42.7071641,2023-05-23,Pine Ridge / Oglala
Chordeiles minor,1,-103.50121,42.921431,2023-05-25,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2023-06-01,Pine Ridge / Oglala
Chordeiles minor,2,-102.930012,42.717473,2023-06-20,Pine Ridge / Oglala
Chordeiles minor,2,-103.0162239,42.7071641,2023-06-09,Pine Ridge / Oglala
Chordeiles minor,1,-102.9250717,42.8147958,2023-06-24,Pine Ridge / Oglala
Chordeiles minor,1,-102.930012,42.717473,2023-06-21,Pine Ridge / Oglala
Chordeiles minor,1,-103.0162239,42.7071641,2023-06-11,Pine Ridge / Oglala
Chordeiles minor,2,-103.6015345,42.8282226,2023-06-09,Pine Ridge / Oglala
Chordeiles minor,1,-103.5848093,42.85706,2023-06-20,Pine Ridge / Oglala
Chordeiles minor,5,-103.563362,42.841286,2023-06-08,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-100.3807068,41.8572879,1987-10-03,Bessey
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,1990-05-25,Pine Ridge / Oglala
Phalaenoptilus nuttallii,X,-100.3807068,41.8572879,1990-09-08,Bessey
Phalaenoptilus nuttallii,1,-100.3807068,41.8572879,1995-10-07,Bessey
Phalaenoptilus nuttallii,12,-100.3807068,41.8572879,1999-08-27,Bessey
Phalaenoptilus nuttallii,X,-103.3163953,42.6317644,2003-05-28,Pine Ridge / Oglala
Phalaenoptilus nuttallii,X,-103.3163953,42.6317644,2003-07-02,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.3163953,42.6317644,2006-06-14,Pine Ridge / Oglala
Phalaenoptilus nuttallii,X,-103.5716912,42.6984793,2007-05-15,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-100.3807068,41.8572879,2007-08-31,Bessey
Phalaenoptilus nuttallii,X,-103.013592,42.705743,2008-06-03,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-100.2983522,41.8992266,2009-05-09,Bessey
Phalaenoptilus nuttallii,2,-103.0162239,42.7071641,2011-05-14,Pine Ridge / Oglala
Phalaenoptilus nuttallii,3,-103.0162239,42.7071641,2011-05-15,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.6,42.8,2014-06-02,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2014-08-02,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2015-05-14,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-100.9054473,42.6448535,2015-06-08,McKelvie
Phalaenoptilus nuttallii,X,-103.1508225,42.6787284,2015-06-01,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2015-06-09,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-100.2983522,41.8992266,2015-07-03,Bessey
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-08-28,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-08-23,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-08-30,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-08-27,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.023251,42.709039,2015-09-06,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-09-15,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-09-16,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-09-10,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.023251,42.709039,2015-10-06,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2015-10-04,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.0162239,42.7071641,2016-05-23,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.014358,42.71574,2016-08-25,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.023251,42.709039,2016-08-25,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2016-09-30,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2016-09-07,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.023251,42.709039,2016-09-26,Pine Ridge / Oglala
Phalaenoptilus nuttallii,3,-103.023251,42.709039,2016-09-21,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2016-09-18,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.023251,42.709039,2016-09-04,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2016-09-22,Pine Ridge / Oglala
Phalaenoptilus nuttallii,3,-103.023251,42.709039,2016-09-19,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2016-09-27,Pine Ridge / Oglala
Phalaenoptilus nuttallii,3,-103.023251,42.709039,2016-09-15,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2016-09-06,Pine Ridge / Oglala
Phalaenoptilus nuttallii,4,-103.023251,42.709039,2016-09-24,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023251,42.709039,2016-10-04,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.023251,42.709039,2016-10-01,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.0162239,42.7071641,2017-05-29,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.0162239,42.7071641,2017-05-30,Pine Ridge / Oglala
Phalaenoptilus nuttallii,3,-103.0162239,42.7071641,2017-05-16,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.037174,42.716141,2017-05-29,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2017-05-16,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.569938,42.697663,2017-06-18,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-100.3807068,41.8572879,2017-06-03,Bessey
Phalaenoptilus nuttallii,2,-103.0162239,42.7071641,2017-08-03,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2017-09-07,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2017-09-03,Pine Ridge / Oglala
Phalaenoptilus nuttallii,4,-103.0162239,42.7071641,2017-09-17,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-100.2983522,41.8992266,2018-04-28,Bessey
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2018-05-21,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2020-05-30,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.5716912,42.6984793,2020-05-22,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.5716912,42.6984793,2020-05-31,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.5716912,42.6984793,2020-05-22,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-100.511384,41.9710414,2020-05-30,Bessey
Phalaenoptilus nuttallii,1,-100.511384,41.9710414,2020-05-19,Bessey
Phalaenoptilus nuttallii,1,-100.511384,41.9710414,2020-05-31,Bessey
Phalaenoptilus nuttallii,1,-102.95845,42.710758,2020-06-21,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-102.977676,42.78776,2020-06-10,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.5716912,42.6984793,2020-06-06,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-103.602401,42.818771,2020-07-05,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.5716912,42.6984793,2020-08-16,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2020-09-01,Pine Ridge / Oglala
Phalaenoptilus nuttallii,4,-103.2019615,42.6392627,2020-09-03,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-101.155456,42.689493,2021-06-02,McKelvie
Phalaenoptilus nuttallii,3,-103.0162239,42.7071641,2021-06-04,Pine Ridge / Oglala
Phalaenoptilus nuttallii,5,-102.988069,42.754749,2021-06-22,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.5815588,42.790798,2021-06-21,Pine Ridge / Oglala
Phalaenoptilus nuttallii,6,-102.930012,42.717473,2021-08-20,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2022-05-25,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-102.9423392,42.7156916,2022-05-17,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-102.94338,42.715043,2022-05-24,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.0162239,42.7071641,2022-05-26,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-102.988751,42.741139,2022-05-24,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-101.083149,42.775895,2022-06-15,McKelvie
Phalaenoptilus nuttallii,1,-103.5716912,42.6984793,2022-06-29,Pine Ridge / Oglala
Phalaenoptilus nuttallii,X,-103.5848093,42.85706,2022-06-10,Pine Ridge / Oglala
Phalaenoptilus nuttallii,1,-103.023827,42.7090038,2022-09-08,Pine Ridge / Oglala
Phalaenoptilus nuttallii,2,-101.035604,42.78312,2023-05-24,McKelvie
Phalaenoptilus nuttallii,2,-101.085522,42.77851,2023-05-23,McKelvie
Phalaenoptilus nuttallii,2,-103.0162239,42.7071641,2023-05-22,Pine Ridge / Oglala
Antrostomus vociferus,1,-100.2983522,41.8992266,2009-05-09,Bessey
Antrostomus vociferus,2,-100.2983522,41.8992266,2015-07-03,Bessey
Antrostomus vociferus,1,-100.3391862,41.8867315,2016-05-26,Bessey
Chaetura pelagica,7,-100.3807068,41.8572879,1986-06-11,Bessey
Chaetura pelagica,X,-103.0162239,42.7071641,1988-05-27,Pine Ridge / Oglala
Chaetura pelagica,X,-100.3807068,41.8572879,1990-09-09,Bessey
Chaetura pelagica,X,-100.3807068,41.8572879,1994-09-10,Bessey
Chaetura pelagica,X,-103.5848093,42.85706,1995-09-07,Pine Ridge / Oglala
Chaetura pelagica,X,-103.3163953,42.6317644,2003-05-20,Pine Ridge / Oglala
Chaetura pelagica,X,-103.3163953,42.6317644,2003-07-02,Pine Ridge / Oglala
Chaetura pelagica,X,-100.3807068,41.8572879,2007-05-27,Bessey
Chaetura pelagica,1,-103.0162239,42.7071641,2010-05-15,Pine Ridge / Oglala
Chaetura pelagica,X,-103.0162239,42.7071641,2010-05-15,Pine Ridge / Oglala
Chaetura pelagica,X,-100.3807068,41.8572879,2010-06-12,Bessey
Chaetura pelagica,2,-100.2983522,41.8992266,2011-05-11,Bessey
Chaetura pelagica,2,-100.3807068,41.8572879,2012-05-04,Bessey
Chaetura pelagica,2,-100.3807068,41.8572879,2012-05-05,Bessey
Chaetura pelagica,4,-103.2616997,42.6414094,2013-07-27,Pine Ridge / Oglala
Chaetura pelagica,1,-100.2983522,41.8992266,2015-05-15,Bessey
Chaetura pelagica,2,-100.2983522,41.8992266,2015-05-17,Bessey
Chaetura pelagica,X,-100.2983522,41.8992266,2015-05-17,Bessey
Chaetura pelagica,4,-100.299411,41.900498,2015-05-15,Bessey
Chaetura pelagica,X,-100.2983522,41.8992266,2016-05-26,Bessey
Chaetura pelagica,8,-103.6014997,42.8284788,2016-07-09,Pine Ridge / Oglala
Chaetura pelagica,X,-100.3807068,41.8572879,2017-05-14,Bessey
Chaetura pelagica,4,-100.3807068,41.8572879,2017-06-03,Bessey
Chaetura pelagica,2,-103.0162239,42.7071641,2017-07-01,Pine Ridge / Oglala
Chaetura pelagica,2,-100.2983522,41.8992266,2017-08-20,Bessey
Chaetura pelagica,6,-103.0162239,42.7071641,2019-06-29,Pine Ridge / Oglala
Chaetura pelagica,2,-100.3807068,41.8572879,2020-05-30,Bessey
Chaetura pelagica,3,-100.3807068,41.8572879,2020-05-20,Bessey
Chaetura pelagica,1,-103.0162239,42.7071641,2020-08-29,Pine Ridge / Oglala
Chaetura pelagica,1,-101.155456,42.689493,2021-06-02,McKelvie
Chaetura pelagica,1,-103.008123,42.706701,2021-07-06,Pine Ridge / Oglala
Chaetura pelagica,2,-102.998027,42.677801,2021-08-02,Pine Ridge / Oglala
Chaetura pelagica,1,-102.998027,42.677801,2021-08-01,Pine Ridge / Oglala
Chaetura pelagica,1,-100.296701,41.901114,2021-08-16,Bessey
Chaetura pelagica,2,-103.0162239,42.7071641,2022-06-27,Pine Ridge / Oglala
Chaetura pelagica,X,-103.5848093,42.85706,2022-06-10,Pine Ridge / Oglala
Chaetura pelagica,5,-100.2983522,41.8992266,2022-07-08,Bessey
Chaetura pelagica,6,-100.3551936,41.8912857,2022-08-08,Bessey
Chaetura pelagica,1,-103.0042076,42.7448691,2023-05-24,Pine Ridge / Oglala
Chaetura pelagica,3,-100.2979231,41.9013188,2023-05-24,Bessey
Chaetura pelagica,15,-100.296701,41.901114,2023-05-30,Bessey
Chaetura pelagica,3,-100.2983522,41.8992266,2023-06-13,Bessey
Chaetura pelagica,2,-100.2986829,41.9006917,2023-06-21,Bessey
Aeronautes saxatalis,X,-103.6004734,42.8286168,1991-07-30,Pine Ridge / Oglala
Aeronautes saxatalis,7,-103.5716912,42.6984793,1999-06-22,Pine Ridge / Oglala
Aeronautes saxatalis,X,-103.0162239,42.7071641,2010-05-15,Pine Ridge / Oglala
Aeronautes saxatalis,X,-103.5848093,42.85706,2010-05-15,Pine Ridge / Oglala
Aeronautes saxatalis,2,-103.5406494,42.841234,2011-07-08,Pine Ridge / Oglala
Aeronautes saxatalis,X,-103.5716912,42.6984793,2014-05-17,Pine Ridge / Oglala
Aeronautes saxatalis,1,-103.2,42.6,2014-06-04,Pine Ridge / Oglala
Aeronautes saxatalis,2,-103.2616997,42.6414094,2018-06-21,Pine Ridge / Oglala
Aeronautes saxatalis,6,-103.2616997,42.6414094,2018-06-25,Pine Ridge / Oglala
Aeronautes saxatalis,1,-103.5716912,42.6984793,2018-06-22,Pine Ridge / Oglala
Aeronautes saxatalis,1,-103.601195,42.828637,2019-07-10,Pine Ridge / Oglala
Aeronautes saxatalis,2,-103.2616997,42.6414094,2020-05-06,Pine Ridge / Oglala
Aeronautes saxatalis,1,-102.998027,42.677801,2020-05-25,Pine Ridge / Oglala
Aeronautes saxatalis,1,-102.998027,42.677801,2020-05-27,Pine Ridge / Oglala
Aeronautes saxatalis,3,-103.5716912,42.6984793,2020-05-30,Pine Ridge / Oglala
Aeronautes saxatalis,3,-103.596213,42.821359,2020-05-24,Pine Ridge / Oglala
Aeronautes saxatalis,3,-103.59926,42.82108,2020-05-24,Pine Ridge / Oglala
Aeronautes saxatalis,3,-103.6015345,42.8282226,2020-05-24,Pine Ridge / Oglala
Aeronautes saxatalis,3,-103.5716912,42.6984793,2020-05-21,Pine Ridge / Oglala
Aeronautes saxatalis,3,-103.0162239,42.7071641,2020-08-16,Pine Ridge / Oglala
Aeronautes saxatalis,1,-103.01032,42.7098154,2020-09-19,Pine Ridge / Oglala
Aeronautes saxatalis,1,-103.2616997,42.6414094,2021-05-27,Pine Ridge / Oglala
Aeronautes saxatalis,1,-102.998027,42.677801,2021-05-11,Pine Ridge / Oglala
Aeronautes saxatalis,1,-103.0162239,42.7071641,2021-05-23,Pine Ridge / Oglala
Aeronautes saxatalis,1,-102.998027,42.677801,2021-06-05,Pine Ridge / Oglala
Aeronautes saxatalis,4,-103.0045379,42.6964244,2021-06-02,Pine Ridge / Oglala
Aeronautes saxatalis,4,-103.571806,42.6984,2021-06-04,Pine Ridge / Oglala
Aeronautes saxatalis,5,-103.2616997,42.6414094,2021-07-04,Pine Ridge / Oglala
Aeronautes saxatalis,1,-102.998027,42.677801,2022-05-24,Pine Ridge / Oglala
